bin_left	bin_right	bin_center	total_weighted_count	phi	frac_8_8	frac_8_9	frac_9_9	frac_9_10	frac_10_10	frac_10_11	frac_11_11	frac_11_12	frac_12_12
-19.00000000	-18.50000000	-18.75000000	2.094424861134e-04	4.188849722268e-04	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.258556434416e-04	7.105345797754e-01	2.893376362862e-01	1.928294977056e-06	0.000000000000e+00	0.000000000000e+00
-18.50000000	-18.00000000	-18.25000000	3.669661351208e-04	7.339322702415e-04	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	5.996596212851e-04	9.336872252185e-01	6.571311516016e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-18.00000000	-17.50000000	-17.75000000	6.256840185866e-04	1.251368037173e-03	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.194394199278e-02	9.742483972706e-01	1.380766073664e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-17.50000000	-17.00000000	-17.25000000	1.053726225559e-03	2.107452451118e-03	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.288140852180e-01	8.702660873204e-01	9.198274615537e-04	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-17.00000000	-16.50000000	-16.75000000	1.685979526855e-03	3.371959053710e-03	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	5.048033605984e-01	4.951607176311e-01	3.592177040439e-05	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-16.50000000	-16.00000000	-16.25000000	2.579511246337e-03	5.159022492674e-03	0.000000000000e+00	0.000000000000e+00	2.158133995892e-04	8.412293333264e-01	1.585531304525e-01	1.722821438791e-06	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-16.00000000	-15.50000000	-15.75000000	3.816853762075e-03	7.633707524150e-03	0.000000000000e+00	0.000000000000e+00	3.160353584173e-03	9.527299378916e-01	4.410924551124e-02	4.630130054735e-07	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-15.50000000	-15.00000000	-15.25000000	5.275882947701e-03	1.055176589540e-02	0.000000000000e+00	0.000000000000e+00	5.666083667361e-02	9.360830422558e-01	7.256121070574e-03	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-15.00000000	-14.50000000	-14.75000000	7.966525438848e-03	1.593305087770e-02	0.000000000000e+00	0.000000000000e+00	3.645564768597e-01	6.348748022230e-01	5.687209173232e-04	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-14.50000000	-14.00000000	-14.25000000	1.212129406713e-02	2.424258813427e-02	0.000000000000e+00	0.000000000000e+00	7.346202879316e-01	2.653306568029e-01	4.905526552113e-05	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-14.00000000	-13.50000000	-13.75000000	1.784160018188e-02	3.568320036376e-02	0.000000000000e+00	3.616070919158e-04	9.156618766889e-01	8.396882675452e-02	7.689464638155e-06	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-13.50000000	-13.00000000	-13.25000000	2.636886585151e-02	5.273773170303e-02	0.000000000000e+00	1.787800973324e-02	9.615383429295e-01	2.058291621444e-02	7.311228692662e-07	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-13.00000000	-12.50000000	-12.75000000	3.903079995638e-02	7.806159991276e-02	0.000000000000e+00	1.826133702617e-01	8.141389633599e-01	3.247073062192e-03	5.933162081912e-07	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-12.50000000	-12.00000000	-12.25000000	5.621899687445e-02	1.124379937489e-01	0.000000000000e+00	5.514769035325e-01	4.480050359205e-01	5.180605470019e-04	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-12.00000000	-11.50000000	-11.75000000	8.044372667133e-02	1.608874533427e-01	0.000000000000e+00	8.256786910279e-01	1.742555752993e-01	6.573367287613e-05	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-11.50000000	-11.00000000	-11.25000000	1.160078448823e-01	2.320156897646e-01	4.026516434620e-03	9.399351118961e-01	5.602488946285e-02	1.348220641262e-05	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-11.00000000	-10.50000000	-10.75000000	1.650855554195e-01	3.301711108390e-01	8.799942303771e-02	8.990903830075e-01	1.290450205431e-02	5.691900428584e-06	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-10.50000000	-10.00000000	-10.25000000	2.257608380736e-01	4.515216761473e-01	3.743846039993e-01	6.227527877497e-01	2.860073311130e-03	2.534939948033e-06	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-10.00000000	-9.50000000	-9.75000000	2.922785516557e-01	5.845571033115e-01	6.782415187802e-01	3.209464763516e-01	8.120048681375e-04	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-9.50000000	-9.00000000	-9.25000000	3.851122975456e-01	7.702245950912e-01	8.637102028652e-01	1.360620369315e-01	2.274054636714e-04	3.547397131336e-07	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-9.00000000	-8.50000000	-8.75000000	5.005067921380e-01	1.001013584276e+00	9.535401434075e-01	4.638996644703e-02	6.989014544881e-05	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-8.50000000	-8.00000000	-8.25000000	5.465619436628e-01	1.093123887326e+00	9.829578772094e-01	1.701094605444e-02	3.117673626290e-05	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-8.00000000	-7.50000000	-7.75000000	4.417530163245e-01	8.835060326491e-01	9.908215141335e-01	9.158366564242e-03	2.011930245985e-05	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-7.50000000	-7.00000000	-7.25000000	2.735831979562e-01	5.471663959123e-01	9.928192659833e-01	7.162014137887e-03	1.871987900349e-05	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-7.00000000	-6.50000000	-6.75000000	1.452816026639e-01	2.905632053279e-01	9.937954579657e-01	6.162344866376e-03	4.219716805461e-05	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-6.50000000	-6.00000000	-6.25000000	7.089910900671e-02	1.417982180134e-01	9.919532772434e-01	7.995022963531e-03	5.169979327173e-05	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-6.00000000	-5.50000000	-5.75000000	3.579832873819e-02	7.159665747638e-02	9.927561028594e-01	7.184896681120e-03	5.900045987099e-05	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-5.50000000	-5.00000000	-5.25000000	1.901113811988e-02	3.802227623977e-02	9.914310457476e-01	8.568954252735e-03	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-5.00000000	-4.50000000	-4.75000000	1.053570440699e-02	2.107140881397e-02	9.894108970681e-01	1.054101889615e-02	4.808403605755e-05	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-4.50000000	-4.00000000	-4.25000000	5.755817518233e-03	1.151163503647e-02	9.906625200369e-01	9.210460713461e-03	1.270192500403e-04	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-4.00000000	-3.50000000	-3.75000000	3.642155985454e-03	7.284311970909e-03	9.902712048101e-01	9.728795190193e-03	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-3.50000000	-3.00000000	-3.25000000	1.900937346732e-03	3.801874693464e-03	9.886480789134e-01	1.094559636332e-02	4.063247239795e-04	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-3.00000000	-2.50000000	-2.75000000	1.209099865437e-03	2.418199730875e-03	9.946231910383e-01	5.376808960469e-03	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-2.50000000	-2.00000000	-2.25000000	6.710627570339e-04	1.342125514068e-03	9.826797541879e-01	1.732024581472e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-2.00000000	-1.50000000	-1.75000000	4.561762480426e-04	9.123524960852e-04	9.708406970739e-01	2.915930292850e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-1.50000000	-1.00000000	-1.25000000	2.851020088532e-04	5.702040177065e-04	9.654353958576e-01	3.456460414358e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-1.00000000	-0.50000000	-0.75000000	2.106673341826e-04	4.213346683652e-04	1.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-0.50000000	0.00000000	-0.25000000	1.797771270078e-04	3.595542540156e-04	1.000000000002e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
0.00000000	0.50000000	0.25000000	4.024009904002e-05	8.048019808005e-05	1.000000000011e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
0.50000000	1.00000000	0.75000000	8.571378945055e-05	1.714275789011e-04	9.999999999948e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
1.00000000	1.50000000	1.25000000	2.425217145197e-05	4.850434290393e-05	1.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
1.50000000	2.00000000	1.75000000	2.728971170418e-05	5.457942340836e-05	9.999999999837e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
2.00000000	2.50000000	2.25000000	2.351504062403e-05	4.703008124807e-05	1.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
2.50000000	3.00000000	2.75000000	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
3.00000000	3.50000000	3.25000000	1.062262795326e-05	2.124525590652e-05	1.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
3.50000000	4.00000000	3.75000000	1.575149103994e-05	3.150298207988e-05	1.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
