bin_left	bin_right	bin_center	total_weighted_count	phi	frac_9_9	frac_9_10	frac_10_10	frac_10_11	frac_11_11	frac_11_12	frac_12_12	frac_12_13	frac_13_13	frac_13_14
-21.50000000	-21.00000000	-21.25000000	1.869796016541e-04	3.739592033081e-04	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	4.157586919919e-03	6.595154454345e-01	3.358326214553e-01	4.943461902788e-04	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-21.00000000	-20.50000000	-20.75000000	3.658889421002e-04	7.317778842004e-04	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	2.589800675365e-02	9.189358391579e-01	5.516590546113e-02	2.486273068425e-07	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-20.50000000	-20.00000000	-20.25000000	6.428222785671e-04	1.285644557134e-03	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.814125823750e-01	8.160088603374e-01	2.578557287563e-03	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-20.00000000	-19.50000000	-19.75000000	1.043876930786e-03	2.087753861571e-03	0.000000000000e+00	0.000000000000e+00	4.469039117948e-04	6.103026778403e-01	3.892481302367e-01	2.288011250845e-06	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-19.50000000	-19.00000000	-19.25000000	1.569473510595e-03	3.138947021190e-03	0.000000000000e+00	0.000000000000e+00	7.421949337040e-03	9.177447570897e-01	7.483329357327e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-19.00000000	-18.50000000	-18.75000000	2.581725345388e-03	5.163450690776e-03	0.000000000000e+00	0.000000000000e+00	8.203450482407e-02	9.147916392307e-01	3.173855945124e-03	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-18.50000000	-18.00000000	-18.25000000	4.152574848866e-03	8.305149697731e-03	0.000000000000e+00	6.628953637994e-05	4.446569221945e-01	5.552489726737e-01	2.781559539524e-05	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-18.00000000	-17.50000000	-17.75000000	6.553083982504e-03	1.310616796501e-02	0.000000000000e+00	1.912517734923e-03	8.529515375713e-01	1.451359446938e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-17.50000000	-17.00000000	-17.25000000	8.345991667021e-03	1.669198333404e-02	0.000000000000e+00	1.855063176861e-02	9.649212319190e-01	1.652813631240e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-17.00000000	-16.50000000	-16.75000000	1.111480204143e-02	2.222960408286e-02	0.000000000000e+00	1.389292196056e-01	8.601664204400e-01	9.043599543255e-04	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-16.50000000	-16.00000000	-16.25000000	1.527555144304e-02	3.055110288607e-02	6.782346395205e-05	4.616786793373e-01	5.381863472142e-01	6.714998442796e-05	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-16.00000000	-15.50000000	-15.75000000	2.125405404821e-02	4.250810809643e-02	3.311362361141e-04	7.914611712915e-01	2.082051314667e-01	2.561005704602e-06	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-15.50000000	-15.00000000	-15.25000000	2.993799027273e-02	5.987598054546e-02	6.937008515146e-03	9.447093620160e-01	4.835362946883e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-15.00000000	-14.50000000	-14.75000000	4.060308745528e-02	8.120617491056e-02	6.340201160986e-02	9.299361434661e-01	6.661844923974e-03	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-14.50000000	-14.00000000	-14.25000000	5.328426932962e-02	1.065685386592e-01	2.863811830907e-01	7.128619716300e-01	7.568452793947e-04	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-14.00000000	-13.50000000	-13.75000000	6.662152370948e-02	1.332430474190e-01	6.072320046464e-01	3.926633994910e-01	1.045958626324e-04	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-13.50000000	-13.00000000	-13.25000000	8.712016580050e-02	1.742403316010e-01	8.614089810223e-01	1.385791134270e-01	1.190555067840e-05	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-13.00000000	-12.50000000	-12.75000000	1.119226239299e-01	2.238452478598e-01	9.675828876571e-01	3.241711234285e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-12.50000000	-12.00000000	-12.25000000	1.228403914460e-01	2.456807828920e-01	9.923860182219e-01	7.610996303420e-03	2.985474674928e-06	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-12.00000000	-11.50000000	-11.75000000	9.925009423486e-02	1.985001884697e-01	9.975570531941e-01	2.442946805914e-03	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-11.50000000	-11.00000000	-11.25000000	5.899745173880e-02	1.179949034776e-01	9.989054893431e-01	1.094510656758e-03	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-11.00000000	-10.50000000	-10.75000000	2.558825138862e-02	5.117650277725e-02	9.993030976655e-01	6.969023344717e-04	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-10.50000000	-10.00000000	-10.25000000	9.039080199038e-03	1.807816039808e-02	9.991443234525e-01	8.556765476386e-04	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-10.00000000	-9.50000000	-9.75000000	3.331213983096e-03	6.662427966192e-03	9.981182978015e-01	1.881702198660e-03	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-9.50000000	-9.00000000	-9.25000000	1.286035314345e-03	2.572070628690e-03	9.997133738776e-01	2.866261220511e-04	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-9.00000000	-8.50000000	-8.75000000	5.481031273968e-04	1.096206254794e-03	9.994508744917e-01	5.491255086690e-04	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-8.50000000	-8.00000000	-8.25000000	2.317522449623e-04	4.635044899246e-04	9.937640424035e-01	6.235957596427e-03	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-8.00000000	-7.50000000	-7.75000000	1.061092271626e-04	2.122184543252e-04	1.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-7.50000000	-7.00000000	-7.25000000	7.123254730956e-05	1.424650946191e-04	1.000000000002e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-7.00000000	-6.50000000	-6.75000000	3.605468231815e-05	7.210936463631e-05	1.000000000003e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-6.50000000	-6.00000000	-6.25000000	2.197768430456e-05	4.395536860913e-05	9.637043327321e-01	3.629566727038e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-6.00000000	-5.50000000	-5.75000000	4.644657686348e-06	9.289315372696e-06	1.000000000024e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-5.50000000	-5.00000000	-5.25000000	1.062621305659e-05	2.125242611317e-05	9.999999999896e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-5.00000000	-4.50000000	-4.75000000	8.555712121661e-06	1.711142424332e-05	1.000000000013e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-4.50000000	-4.00000000	-4.25000000	8.523049393916e-06	1.704609878783e-05	9.999999999870e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-4.00000000	-3.50000000	-3.75000000	3.402071693692e-06	6.804143387384e-06	1.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
