bin_left	bin_right	bin_center	total_weighted_count	phi	frac_8_8	frac_8_9	frac_9_9	frac_9_10	frac_10_10	frac_10_11	frac_11_11	frac_11_12	frac_12_12
-16.00000000	-15.50000000	-15.75000000	8.388514251028e-04	1.677702850206e-03	0.000000000000e+00	0.000000000000e+00	2.880245665089e-02	9.616457265579e-01	9.551816791136e-03	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-15.50000000	-15.00000000	-15.25000000	1.381829869641e-03	2.763659739281e-03	0.000000000000e+00	0.000000000000e+00	3.066098824476e-01	6.926809387398e-01	7.091788125286e-04	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-15.00000000	-14.50000000	-14.75000000	2.346300652617e-03	4.692601305233e-03	0.000000000000e+00	0.000000000000e+00	7.199707380489e-01	2.799758236578e-01	5.343829322343e-05	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-14.50000000	-14.00000000	-14.25000000	3.738091464819e-03	7.476182929638e-03	0.000000000000e+00	0.000000000000e+00	9.187948296221e-01	8.119926087357e-02	5.909504287182e-06	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-14.00000000	-13.50000000	-13.75000000	5.999094104129e-03	1.199818820826e-02	0.000000000000e+00	7.769016489586e-03	9.697692443700e-01	2.246099979885e-02	7.393415363367e-07	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-13.50000000	-13.00000000	-13.25000000	9.635429893281e-03	1.927085978656e-02	0.000000000000e+00	1.342101345974e-01	8.621637555762e-01	3.625809249835e-03	3.005765414096e-07	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-13.00000000	-12.50000000	-12.75000000	1.486971761906e-02	2.973943523812e-02	0.000000000000e+00	5.224899395301e-01	4.770042942056e-01	5.057662643752e-04	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-12.50000000	-12.00000000	-12.25000000	2.281782352858e-02	4.563564705716e-02	0.000000000000e+00	8.275568433157e-01	1.723792084679e-01	6.394821636090e-05	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-12.00000000	-11.50000000	-11.75000000	3.517845701793e-02	7.035691403586e-02	1.071770813352e-03	9.421652508030e-01	5.675360092702e-02	9.377456621411e-06	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-11.50000000	-11.00000000	-11.25000000	5.338634079389e-02	1.067726815878e-01	6.030221719718e-02	9.265294263803e-01	1.316557723941e-02	2.779183104433e-06	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-11.00000000	-10.50000000	-10.75000000	7.764112100247e-02	1.552822420049e-01	3.463834932555e-01	6.509684219138e-01	2.647522514593e-03	5.623161216245e-07	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-10.50000000	-10.00000000	-10.25000000	1.059472545306e-01	2.118945090612e-01	6.806626172583e-01	3.186910712344e-01	6.463115074060e-04	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-10.00000000	-9.50000000	-9.75000000	1.475645664743e-01	2.951291329486e-01	8.696212559980e-01	1.302069003670e-01	1.716646861296e-04	1.789488881143e-07	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-9.50000000	-9.00000000	-9.25000000	2.057973523251e-01	4.115947046501e-01	9.543426978878e-01	4.560573699044e-02	5.156512174521e-05	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-9.00000000	-8.50000000	-8.75000000	2.348533734029e-01	4.697067468058e-01	9.852402427872e-01	1.474024868348e-02	1.950852928092e-05	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-8.50000000	-8.00000000	-8.25000000	1.905640047947e-01	3.811280095894e-01	9.924973501804e-01	7.489980119231e-03	1.266970021022e-05	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-8.00000000	-7.50000000	-7.75000000	1.191575830190e-01	2.383151660381e-01	9.941802920674e-01	5.804172406089e-03	1.553552635905e-05	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-7.50000000	-7.00000000	-7.25000000	6.666597327452e-02	1.333319465490e-01	9.950622137634e-01	4.914736987924e-03	2.304924853117e-05	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-7.00000000	-6.50000000	-6.75000000	3.187766356955e-02	6.375532713910e-02	9.947769430951e-01	5.211875744657e-03	1.118116010120e-05	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-6.50000000	-6.00000000	-6.25000000	1.501344217741e-02	3.002688435481e-02	9.945390100936e-01	5.460989906311e-03	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-6.00000000	-5.50000000	-5.75000000	7.551497072183e-03	1.510299414437e-02	9.913647966373e-01	8.607012993172e-03	2.819036936479e-05	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-5.50000000	-5.00000000	-5.25000000	4.351116161068e-03	8.702232322135e-03	9.919863279596e-01	7.931902019813e-03	8.177002011976e-05	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-5.00000000	-4.50000000	-4.75000000	2.429754813414e-03	4.859509626827e-03	9.945459520213e-01	5.369969006795e-03	8.407897186780e-05	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-4.50000000	-4.00000000	-4.25000000	1.296630915472e-03	2.593261830943e-03	9.936402336826e-01	6.359766316756e-03	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
